dcc_des dcc_l dcc_f2 dcc_f3 dcc_obs[-1] dcc_obs[-2] dcc_obs[-3] dcc_wall 
0.56537884791 0.43462115209 0.0 0.0 0.0 0.0 0.0 0.0
0.356917222864 0.643054823091 2.79540451183e-05 0.0 0.0 0.0 0.0 0.0
0.560454373379 0.439545626621 0.0 0.0 0.0 0.0 0.0 0.0
0.578370580863 0.421612282939 1.83455845987e-06 1.53016387802e-05 0.0 0.0 0.0 0.0
0.541581872765 0.457388286687 0.00102984054769 0.0 0.0 0.0 0.0 0.0
0.662651381129 0.336779156594 0.000569394299706 6.79778315723e-08 0.0 0.0 0.0 0.0
0.724649190132 0.257590866769 0.0177586586429 1.28445597972e-06 0.0 0.0 0.0 0.0
0.408342785222 0.508110304995 0.0835469097826 0.0 0.0 0.0 0.0 0.0
0.754168935119 0.230113517768 0.0157175471132 0.0 0.0 0.0 0.0 0.0
0.415591172646 0.560893269396 0.0235155579579 0.0 0.0 0.0 0.0 0.0
0.41490820696 0.486417166379 0.0986746266618 0.0 0.0 0.0 0.0 0.0
0.539290787513 0.453788463859 0.00692074862823 0.0 0.0 0.0 0.0 0.0
0.945111507663 0.0199901232677 0.0348983690688 0.0 0.0 0.0 0.0 0.0
0.521427545578 0.453978779495 0.0236959696663 0.000897705259932 0.0 0.0 0.0 0.0
0.928177301768 0.068884662271 0.00292076928838 1.72666724202e-05 0.0 0.0 0.0 0.0
0.623755986639 0.374831391389 0.00139761767262 1.50042990635e-05 0.0 0.0 0.0 0.0
0.538760452167 0.437137302177 0.0162479775874 0.00785426806797 0.0 0.0 0.0 0.0
0.00676970066829 0.50142120367 0.4070513765 0.0847577191614 0.0 0.0 0.0 0.0
0.507952207189 0.483058933403 0.0084394272724 0.000549432135315 0.0 0.0 0.0 0.0
0.449237127183 0.497663450462 0.0528066053979 0.000292816957452 0.0 0.0 0.0 0.0
0.0447388858601 0.927662388407 0.0263343099845 0.00126441574873 0.0 0.0 0.0 0.0
0.46725061861 0.52193610781 0.0107856839662 2.75896144317e-05 0.0 0.0 0.0 0.0
0.260323545996 0.438061599016 0.30154995598 6.48990071956e-05 0.0 0.0 0.0 0.0
0.506353772239 0.490105091757 0.00354113600329 0.0 0.0 0.0 0.0 0.0
0.564835842567 0.435164157433 0.0 0.0 0.0 0.0 0.0 0.0
0.529931307012 0.470068692988 0.0 0.0 0.0 0.0 0.0 0.0
0.814688171853 0.185311828147 0.0 0.0 0.0 0.0 0.0 0.0
0.818038763028 0.181961236972 0.0 0.0 0.0 0.0 0.0 0.0
0.928473384321 0.071526615679 0.0 0.0 0.0 0.0 0.0 0.0
0.884207891052 0.115792108948 0.0 0.0 0.0 0.0 0.0 0.0
0.95013764132 0.0498623586795 0.0 0.0 0.0 0.0 0.0 0.0
0.963943921601 0.0360560783988 0.0 0.0 0.0 0.0 0.0 0.0
0.925516235885 0.0744837641146 0.0 0.0 0.0 0.0 0.0 0.0
0.773863975709 0.226136024291 0.0 0.0 0.0 0.0 0.0 0.0
0.968905690644 0.0310943093559 0.0 0.0 0.0 0.0 0.0 0.0
0.986050532985 0.0139494670151 0.0 0.0 0.0 0.0 0.0 0.0
0.964383768984 0.0356162310159 0.0 0.0 0.0 0.0 0.0 0.0
0.983828340802 0.0161716591977 0.0 0.0 0.0 0.0 0.0 0.0
0.966224576617 0.033775423383 0.0 0.0 0.0 0.0 0.0 0.0
0.981337551335 0.0186624486647 0.0 0.0 0.0 0.0 0.0 0.0
0.975389428422 0.0246105715785 0.0 0.0 0.0 0.0 0.0 0.0
0.968814052886 0.0311859471144 0.0 0.0 0.0 0.0 0.0 0.0
0.965564833379 0.0344351666206 0.0 0.0 0.0 0.0 0.0 0.0
0.958056774191 0.0419432258094 0.0 0.0 0.0 0.0 0.0 0.0
0.959185257232 0.0408147427685 0.0 0.0 0.0 0.0 0.0 0.0
0.932191220677 0.0678087793225 0.0 0.0 0.0 0.0 0.0 0.0
0.925028137669 0.0578952872473 8.3953339073e-05 0.0169926217447 0.0 0.0 0.0 0.0
0.818927068838 0.0417103273851 0.124519777932 0.0148428258453 0.0 0.0 0.0 0.0
0.390124275469 0.0540247029248 0.442977402304 0.112873619302 0.0 0.0 0.0 0.0
0.587803053061 0.0 0.381972460582 0.030224486357 0.0 0.0 0.0 0.0
0.649535398869 0.0743860075156 0.066177971683 0.209900621933 0.0 0.0 0.0 0.0
0.559011776187 0.107947647522 0.0119383133085 0.321102262983 0.0 0.0 0.0 0.0
0.267625789491 0.156024406147 0.100006354678 0.476343449684 0.0 0.0 0.0 0.0
